Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers,Followers gained,Views gained,Partnered,Mature,Language,Month
lestream,110434920,26670,47638,4140,871442,15480,2698610,True,False,French,11-2019
lestream,105459615,25080,19598,4204,871442,9661,3057203,True,False,French,3-2020
lestream,104711880,28125,19317,3722,871442,17382,3076446,True,False,French,10-2019
lestream,100385025,29085,14674,3450,871442,37228,2170569,True,False,French,1-2020
lestream,84132105,22860,20636,3679,871442,13517,2496412,True,False,French,9-2019
lestream,79255935,27810,14197,2849,871442,7065,1890293,True,False,French,12-2019
lestream,73926090,19965,15085,3702,871442,17423,1960950,True,False,French,5-2019
lestream,67038030,19755,32369,3393,871442,21670,1728242,True,False,French,4-2019
lestream,62841915,21795,39165,2882,871442,16685,2409130,True,False,French,7-2019
limit_maximum,158602800,11085,124818,14307,158263,44615,2952049,True,True,English,2-2020
limit_maximum,135159285,16470,27267,8205,158263,44642,3000697,True,True,English,7-2019
limit_maximum,80239020,15990,30294,5017,158263,24973,1590084,True,True,English,1-2020
livekiss,100519260,44580,7469,2254,30958,318,528128,True,False,Chinese,5-2019
livekiss,92417925,43035,7484,2147,30958,502,506070,True,False,Chinese,4-2019
loltyler1,418673145,13980,56693,29947,3239365,99517,6523811,True,False,English,2-2020
loltyler1,387255465,15330,37549,25260,3239365,86529,6181414,True,False,English,3-2020
loltyler1,293840280,12735,85633,23073,3239365,86527,5460453,True,False,English,11-2019
loltyler1,253073370,10530,53021,24033,3239365,82468,4582538,True,False,English,1-2020
loltyler1,224077080,9075,45112,24691,3239365,61775,3403707,True,False,English,4-2020
loltyler1,202795110,7830,89387,25899,3239365,146198,3774630,True,False,English,12-2019
loltyler1,191422080,10080,28737,18989,3239365,68330,3867267,True,False,English,4-2019
loltyler1,161850135,10230,22598,15820,3239365,59546,3427586,True,False,English,5-2019
loltyler1,138376200,9420,28595,14689,3239365,46103,2747207,True,False,English,10-2019
loltyler1,125202975,8775,54690,14267,3239365,45037,2848665,True,False,English,9-2019
loltyler1,86684940,6975,20347,12427,3239365,45857,2248107,True,False,English,7-2019
loltyler1,76541955,5205,51552,14704,3239365,61940,2092593,True,False,English,8-2019
mandiocaa1,87903525,20160,11877,4359,312944,20644,1776939,True,True,Portuguese,7-2019
mandiocaa1,86551215,18495,12044,4679,312944,29923,1876358,True,True,Portuguese,4-2019
mandiocaa1,85439295,19395,19454,4404,312944,26011,1740905,True,True,Portuguese,5-2019
mandiocaa1,79033875,18510,9479,4269,312944,15115,1480429,True,True,Portuguese,8-2019
mandiocaa1,59843340,12330,8634,4852,312944,14043,1077606,True,True,Portuguese,9-2019
mistermv,77873025,7365,39961,10572,454019,44653,2874334,True,True,French,9-2019
moonduckTV,88270395,4560,55544,19357,162437,44579,2489824,True,False,English,9-2019
nl_Kripp,185013390,12390,26810,14931,1372565,25309,1932416,True,False,English,11-2019
nl_Kripp,161403615,11310,52924,14270,1372592,23607,4078748,True,False,English,4-2019
nl_Kripp,150333195,14295,19407,10516,1372565,9657,1672206,True,False,English,12-2019
nl_Kripp,141849210,14295,27732,9922,1372592,5950,2570582,True,False,English,4-2020
nl_Kripp,129831240,13095,31057,9914,1372575,11773,2812691,True,False,English,8-2019
nl_Kripp,122851995,14115,21393,8703,1372592,13826,1537871,True,False,English,3-2020
nl_Kripp,115300050,12705,16877,9074,1372575,6103,1636691,True,False,English,1-2020
nl_Kripp,105443775,9615,29316,10966,1372565,7937,1162448,True,False,English,2-2020
nl_Kripp,89507205,9255,17948,9670,1372592,4234,1603551,True,False,English,5-2019
nl_Kripp,87289800,11820,14813,7384,1372575,7394,1397176,True,False,English,7-2019
nl_Kripp,86315790,12195,15465,7077,1372575,3878,1400209,True,False,English,9-2019
nl_Kripp,77684775,10455,21930,7429,1372575,12922,1244729,True,False,English,10-2019
oneesportsgg,71303790,3495,61354,20401,25408,22617,2184773,True,False,English,12-2019
pathofexile,87681720,1050,186756,83506,110047,70361,2318304,True,False,English,11-2019
playapex,60003345,2145,58615,27973,134150,38467,3826223,True,False,English,9-2019
pokimane,274937175,6210,112160,44272,4856731,519487,8548508,True,False,English,4-2020
pokimane,90686505,6105,34832,14854,4856731,169039,4373746,True,False,English,3-2020
pokimane,75523305,5400,31397,13985,4856731,192291,4397988,True,False,English,1-2020
pokimane,60141960,4725,50330,12728,4856731,90864,4138989,True,False,English,11-2019
scump,100304490,11205,26127,8951,839742,40805,1455256,True,False,English,11-2019
shroud,428122125,13170,69375,32506,7069584,176285,14099048,True,False,English,7-2019
shroud,357259515,12435,141801,28729,7069584,152165,13443286,True,False,English,8-2019
shroud,319932375,13920,55874,22983,7069584,88033,9083058,True,False,English,9-2019
shroud,294927360,14685,38863,20083,7069584,124881,9617282,True,False,English,5-2019
shroud,267621555,10890,51812,24574,7069584,243523,8231904,True,False,English,4-2019
shroud,188882505,7995,55656,23624,7069584,71106,5413742,True,False,English,10-2019
smashinggurkens,64161840,8670,57786,7400,43482,28020,102947,False,True,English,4-2019
sneakylol,158293380,19155,18377,8263,1633911,27484,2273804,True,False,English,1-2020
sneakylol,141404130,15615,21159,9055,1633911,31159,2294326,True,False,English,11-2019
sneakylol,115514160,19485,22399,5927,1633911,13395,1661364,True,False,English,2-2020
sneakylol,112921515,17115,16608,6597,1633911,12913,1618228,True,False,English,3-2020
sneakylol,91275120,10620,20564,8594,1633911,31493,1407041,True,False,English,12-2019
sneakylol,79756605,8745,16864,9119,1633911,25851,1521427,True,False,English,4-2019
sneakylol,59431080,6540,22759,9086,1633911,23797,1492005,True,False,English,9-2019
sodapoppin,477454965,13275,72523,35966,2724967,57565,8681624,True,True,English,5-2019
sodapoppin,323620320,10020,107833,32296,2724967,51714,7438480,True,True,English,8-2019
sodapoppin,220421640,12900,46962,17086,2724967,12356,3550677,True,True,English,4-2020
sodapoppin,209091810,10980,91028,19042,2724967,-29084,3443591,True,True,English,2-2020
sodapoppin,203297595,10545,42291,19278,2724967,15263,3697252,True,True,English,7-2019
sodapoppin,202341555,6720,73191,30109,2724967,24733,3662002,True,True,English,9-2019
sodapoppin,202305870,8085,56044,25021,2724967,25703,3394414,True,True,English,4-2019
sodapoppin,195746865,11460,41096,17080,2724967,13058,3110046,True,True,English,3-2020
sodapoppin,133008060,7770,33986,17117,2724967,10303,2427570,True,True,English,10-2019
sodapoppin,132509250,5805,46171,22826,2724967,76749,2336700,True,True,English,1-2020
sodapoppin,91376670,5190,54458,17605,2724967,14391,1656000,True,True,English,11-2019
starLadder_cs_en2,86375430,3195,90131,27033,186957,73164,2628073,True,False,English,8-2019
stylishnoob4,112562175,12435,25263,9051,313931,10482,2367425,True,False,Japanese,4-2020
stylishnoob4,99889875,10455,17540,9553,313931,11956,1943960,True,False,Japanese,3-2020
stylishnoob4,92678265,9420,14845,9837,313931,10726,1608694,True,False,Japanese,2-2020
stylishnoob4,78338475,12030,11642,6511,313931,6518,1340597,True,False,Japanese,1-2020
stylishnoob4,74814360,9585,13684,7804,313931,8291,1282341,True,False,Japanese,8-2019
stylishnoob4,74409000,8865,18421,8393,313931,6674,1401109,True,False,Japanese,9-2019
stylishnoob4,63759195,9255,13527,6888,313931,12333,1176190,True,False,Japanese,4-2019
summit1g,2127995415,21045,310998,101115,5343305,891980,27629206,True,False,English,4-2020
summit1g,613747260,17250,63853,35579,5343316,68594,8081245,True,False,English,4-2019
summit1g,584266620,19275,54875,30311,5343316,202086,8260028,True,False,English,3-2020
summit1g,555861780,22425,41901,24787,5343349,70513,8512482,True,False,English,1-2020
summit1g,509410680,16260,46804,31328,5343398,75744,6663468,True,False,English,2-2020
summit1g,341521440,15795,47868,21621,5343349,45303,6295890,True,False,English,8-2019
summit1g,280525845,16200,35936,17315,5343316,38959,5563542,True,False,English,5-2019
summit1g,253918305,16125,33037,15746,5343349,32136,4198596,True,False,English,10-2019
summit1g,211285815,16965,24634,12453,5343398,29638,3455042,True,False,English,12-2019
summit1g,199512690,13305,32713,14994,5343349,10029,3214685,True,False,English,9-2019
summit1g,179125485,11880,37021,15077,5343398,24093,3430804,True,False,English,11-2019
summit1g,148926285,11160,27333,13344,5343349,20554,3159073,True,False,English,7-2019
thegameawards,62021310,270,333674,229708,242501,84768,1168462,False,True,English,12-2019
trihex,75546345,17970,16303,4203,427220,52232,1245425,True,True,English,7-2019
uzra,111134850,19830,12155,5603,190396,5432,2863395,True,False,Chinese,4-2020
uzra,78536595,17055,9359,4604,190396,10579,2037632,True,False,Chinese,3-2020
uzra,76949910,16200,14181,4749,190396,2549,1991818,True,False,Chinese,2-2020
uzra,66976215,17100,11707,3916,190396,2377,1785068,True,False,Chinese,9-2019
uzra,62098980,19515,7612,3181,190396,4119,1775070,True,False,Chinese,7-2019
uzra,61917135,15495,11276,3995,190396,1590,1442822,True,False,Chinese,1-2020
uzra,60762390,16815,8543,3613,190396,1249,1302783,True,False,Chinese,12-2019
winstrike_tv,96923250,3420,153252,28339,76171,62496,3697289,True,False,Russian,2-2020
wtcN,136152540,9930,35721,13710,1738837,152251,5029443,True,True,Turkish,4-2020
xQcOW,1191810900,21000,222720,56752,2995553,599741,15652662,True,False,English,4-2020
xQcOW,480161175,19260,58211,24929,2995553,83037,6481498,True,False,English,12-2019
xQcOW,402870480,20070,46775,20072,2995553,104974,7104677,True,False,English,8-2019
xQcOW,390475215,17685,81341,22078,2995553,145384,5449951,True,False,English,11-2019
xQcOW,378099495,18435,43985,20509,2995553,102516,5841496,True,False,English,1-2020
xQcOW,372638535,16530,39350,22542,2995553,223633,6113717,True,False,English,3-2020
xQcOW,357075855,18390,30706,19416,2995553,103891,5386590,True,False,English,2-2020
xQcOW,325675290,18645,39332,17466,2995553,74382,6906425,True,False,English,7-2019
xQcOW,320708910,16290,55977,19686,2995553,57629,5139217,True,False,English,9-2019
xQcOW,295050420,15345,49833,19227,2995553,65481,4582942,True,False,English,10-2019
xQcOW,246338805,17835,33675,13811,2995553,63459,4782854,True,False,English,5-2019
xQcOW,197683005,14895,37212,13271,2995553,90245,3982096,True,False,English,4-2019
ybicanoooobov,95173320,10815,15114,8799,496266,9036,1426430,True,False,Russian,1-2020
ybicanoooobov,89689485,10875,13976,8246,496266,7407,1228707,True,False,Russian,3-2020
ybicanoooobov,85071705,9780,16881,8698,496266,8089,1221454,True,False,Russian,12-2019
ybicanoooobov,81254085,8955,17036,9073,496266,9400,1257122,True,False,Russian,9-2019
ybicanoooobov,81064185,10035,14567,8077,496266,8212,1297253,True,False,Russian,7-2019
ybicanoooobov,77156805,10155,13778,7597,496266,6024,1103746,True,False,Russian,4-2019
ybicanoooobov,75796230,8340,16013,9087,496266,8327,1099219,True,False,Russian,2-2020
ybicanoooobov,74282370,8925,13700,8322,496266,8326,1193496,True,False,Russian,10-2019
ybicanoooobov,73268010,8070,15591,9078,496266,8102,1175308,True,False,Russian,11-2019
ybicanoooobov,69953700,9045,15552,7733,496266,5798,1049410,True,False,Russian,5-2019
木棉花官方頻道 (muse_tw),89193390,44475,9225,2004,109879,12156,1772945,True,True,Chinese,1-2020
木棉花官方頻道 (muse_tw),87966690,41400,16702,2124,109883,13874,2115081,True,True,Chinese,2-2020
木棉花官方頻道 (muse_tw),75455970,38715,5955,1948,109883,18180,1590058,True,True,Chinese,11-2019
木棉花官方頻道 (muse_tw),69524925,44565,8044,1559,109883,8252,1266866,True,True,Chinese,12-2019
殺梗 (xargon0731),79327380,14190,14475,5589,279302,5379,2910340,True,False,Chinese,5-2019
狂暴小建 (a541021),120331215,21135,11799,5693,204659,6866,3905289,True,False,Chinese,5-2019
狂暴小建 (a541021),74864595,15525,9730,4821,204659,2769,2230368,True,False,Chinese,7-2019
老皮 (mobilmobil),66450675,12195,16497,5448,440546,4147,1964930,True,True,Chinese,1-2020
蝦愛橘子 (shuteye_orange),76624230,32700,7441,2342,82256,3640,1915045,True,True,Chinese,1-2020
蝦愛橘子 (shuteye_orange),67601805,28200,5628,2396,82256,5595,1618418,True,True,Chinese,11-2019
蝦愛橘子 (shuteye_orange),62443725,28260,6038,2209,82256,1807,1716320,True,True,Chinese,2-2020
蝦愛橘子 (shuteye_orange),62158275,28380,6665,2189,82256,2612,1658437,True,True,Chinese,12-2019
餐餐自由配 (blusewilly_retry),65457015,10575,11536,6189,363294,2769,1563234,True,False,Chinese,1-2020
餐餐自由配 (blusewilly_retry),64147815,10080,13277,6363,363294,4221,1933226,True,False,Chinese,11-2019
괴물쥐123 (tmxk319),174457860,15525,71933,11236,356304,65323,2955166,True,False,Korean,3-2020
괴물쥐123 (tmxk319),88569990,10275,20392,8619,356304,59692,1529407,True,False,Korean,2-2020
괴물쥐123 (tmxk319),73223385,12210,15581,5996,356304,33847,1298656,True,False,Korean,10-2019
괴물쥐123 (tmxk319),66492555,12210,22347,5445,356304,29256,1221714,True,False,Korean,11-2019
김도 (kimdoe),68169225,11670,12990,5840,285658,6699,1622257,True,True,Korean,5-2019
김도 (kimdoe),67469895,11955,9851,5643,285658,4362,1549409,True,True,Korean,1-2020
김진우 (jinu6734),69246570,12525,11923,5528,262364,8737,917837,True,False,Korean,2-2020
김진우 (jinu6734),67779900,11310,12234,5992,262364,13166,1079746,True,False,Korean,3-2020
녹두로 (nokduro),58625010,12870,8368,4554,142148,11025,887424,True,False,Korean,12-2019
따효니 (ddahyoni),71649900,15540,13393,4610,305676,4739,1238519,True,False,Korean,8-2019
따효니 (ddahyoni),62019660,11190,13380,5541,305680,5828,1165000,True,False,Korean,2-2020
따효니 (ddahyoni),61919325,13305,12974,4653,305672,4593,1206440,True,False,Korean,4-2019
룩삼 (looksam),62927295,10710,13970,5875,282226,8893,1365954,True,False,Korean,4-2019
서새봄냥 (saddummy),145569165,17430,25482,8351,563673,18820,3566584,True,False,Korean,9-2019
서새봄냥 (saddummy),117471750,17610,11321,6670,563673,10916,2465564,True,False,Korean,1-2020
서새봄냥 (saddummy),114997590,19290,11087,5961,563673,15149,2537444,True,False,Korean,4-2019
서새봄냥 (saddummy),113865045,17295,15582,6583,563673,16302,2726250,True,False,Korean,8-2019
서새봄냥 (saddummy),113739735,15795,13767,7200,563673,10809,2208480,True,False,Korean,12-2019
서새봄냥 (saddummy),106017120,17025,12830,6226,563673,12982,2347168,True,False,Korean,5-2019
서새봄냥 (saddummy),104672925,13500,16950,7753,563673,8632,2464320,True,False,Korean,2-2020
서새봄냥 (saddummy),94021050,14310,14813,6569,563673,8750,2034696,True,False,Korean,11-2019
서새봄냥 (saddummy),91160910,14445,12879,6310,563673,8229,2272762,True,False,Korean,10-2019
서새봄냥 (saddummy),89884410,13905,11877,6463,563673,1442,2138262,True,False,Korean,3-2020
서새봄냥 (saddummy),68638035,10695,14192,6417,563673,6587,1718183,True,False,Korean,7-2019
소풍왔니 (yumyumyu77),78036735,11205,24521,6963,301848,17340,2747035,True,False,Korean,9-2019
악어 (jdm2088),70668480,4650,65622,15197,255704,31999,767069,True,False,Korean,2-2020
앰비션_ (lol_ambition),133562820,12030,57254,11101,344894,16856,2424547,True,False,Korean,8-2019
앰비션_ (lol_ambition),112640415,12330,64189,9135,344894,22515,2495353,True,False,Korean,4-2019
앰비션_ (lol_ambition),110181450,11745,54100,9380,344894,19359,2383704,True,False,Korean,5-2019
앰비션_ (lol_ambition),107224680,12975,40643,8263,344894,10779,2547638,True,False,Korean,7-2019
앰비션_ (lol_ambition),85608015,10635,33323,8049,344894,12036,1904194,True,False,Korean,2-2020
앰비션_ (lol_ambition),84480510,11805,34738,7155,344894,12811,2018411,True,False,Korean,10-2019
앰비션_ (lol_ambition),60890250,10440,41660,5831,344894,7980,1489688,True,False,Korean,9-2019
얍얍 (yapyap30),127413900,11175,27602,11401,293723,9304,2754725,True,False,Korean,7-2019
얍얍 (yapyap30),118941645,14475,18191,8216,293723,4428,2356847,True,False,Korean,10-2019
얍얍 (yapyap30),110903490,13140,18628,8439,293723,7206,2067949,True,False,Korean,11-2019
얍얍 (yapyap30),105875445,12000,19169,8822,293723,5809,2492341,True,False,Korean,12-2019
얍얍 (yapyap30),99829785,12345,18689,8086,293723,5347,2411507,True,False,Korean,5-2019
얍얍 (yapyap30),88536090,10755,15209,8231,293723,4461,2071142,True,False,Korean,4-2019
오버워치리그 (overwatchleague_kr),99750090,19695,19491,5064,178941,12100,8427917,True,False,Korean,8-2019
울프 (lol_woolf),121044195,5580,73800,21691,291536,30145,1945748,True,False,Korean,4-2020
울프 (lol_woolf),112325880,8595,53911,13068,291536,44420,1629785,True,False,Korean,2-2020
풍월량 (hanryang1125),212964075,16200,26999,13145,476111,11916,3359377,True,True,Korean,3-2020
풍월량 (hanryang1125),190536930,15285,20266,12465,476111,7081,2993007,True,True,Korean,4-2020
풍월량 (hanryang1125),186109380,15555,22108,11964,476111,7893,2862917,True,True,Korean,2-2020
풍월량 (hanryang1125),184990545,15825,23137,11689,476111,7477,2845016,True,True,Korean,10-2019
풍월량 (hanryang1125),175455915,16065,19653,10921,476111,9488,2789898,True,True,Korean,9-2019
풍월량 (hanryang1125),174887430,16110,22319,10855,476111,7238,2466480,True,True,Korean,12-2019
풍월량 (hanryang1125),171616275,15060,22047,11395,476111,7260,2435922,True,True,Korean,11-2019
풍월량 (hanryang1125),168360420,14985,23475,11234,476111,6552,2398051,True,True,Korean,1-2020
풍월량 (hanryang1125),167103915,15210,21727,10985,476111,9117,2505514,True,True,Korean,8-2019
풍월량 (hanryang1125),157870935,14955,20651,10555,476111,8961,2621446,True,True,Korean,5-2019
풍월량 (hanryang1125),154179660,12675,22027,12163,476111,7939,2468536,True,True,Korean,4-2019
풍월량 (hanryang1125),152302995,15150,18857,10052,476111,6044,2723455,True,True,Korean,7-2019
한동숙 (handongsuk),233712330,16050,32591,14561,367083,18226,4056440,True,False,Korean,7-2019
한동숙 (handongsuk),232272180,14925,42637,15562,367083,16367,3430122,True,False,Korean,11-2019
한동숙 (handongsuk),197270880,13080,39891,15081,367083,14040,3849117,True,False,Korean,9-2019
한동숙 (handongsuk),192134895,13500,31305,14231,367083,17756,3308261,True,False,Korean,5-2019
한동숙 (handongsuk),188429145,14880,35212,12662,367083,10536,3207465,True,False,Korean,10-2019
한동숙 (handongsuk),172225725,12900,44976,13350,367083,11525,3485505,True,False,Korean,12-2019
한동숙 (handongsuk),164133060,13200,23650,12433,367083,8387,2565913,True,False,Korean,1-2020
한동숙 (handongsuk),156923580,14565,21469,10773,367083,13152,2647573,True,False,Korean,8-2019
한동숙 (handongsuk),156028845,14700,21106,10613,367083,15374,2739395,True,False,Korean,4-2019
