Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers,Followers gained,Views gained,Partnered,Mature,Language,Month
MontanaBlack88,67466175,2805,45469,24051,2631571,43563,1115386,True,True,German,2019-04-01
Myth,571876710,17865,122552,32010,6553588,641159,11835707,True,False,English,2020-04-01
Myth,106556715,12510,34627,8517,6581811,150192,3330906,True,False,English,2019-01-01
Myth,104941725,11025,32359,9518,6581811,106500,2687066,True,False,English,2020-05-01
Myth,92975520,11025,36364,8432,6553588,113853,2231533,True,False,English,2019-10-01
Myth,90945915,11985,15589,7587,6553588,79727,2237004,True,False,English,2020-01-01
Myth,76132380,9405,34278,8094,6581811,80668,2227130,True,False,English,2018-12-01
Myth,71942340,9210,16690,7810,6553588,51715,1168035,True,False,English,2019-11-01
Myth,71319675,8745,18662,8155,6553588,62943,1281983,True,False,English,2019-12-01
Myth,70215480,9285,27560,7561,6553588,50457,1620795,True,False,English,2020-02-01
Myth,68729760,8715,38242,7885,6581811,73798,2002958,True,False,English,2019-02-01
Myth,68311905,11385,22588,5999,6553588,59069,1579274,True,False,English,2019-09-01
Myth,66961095,12630,51652,5301,6553588,91022,1900581,True,False,English,2019-08-01
Myth,60106440,13440,27587,4471,6553588,92141,2126082,True,False,English,2019-07-01
NICKMERCS,424745010,18150,61276,23401,3646527,228864,5843345,True,False,English,2019-01-01
NICKMERCS,389764710,11460,90990,34010,3646527,118634,4004472,True,False,English,2020-05-01
NICKMERCS,387981570,15240,64261,25457,3578888,129918,4092880,True,False,English,2020-04-01
NICKMERCS,307174995,16575,35116,18531,3578888,87608,3150854,True,False,English,2020-03-01
NICKMERCS,270892800,11235,49620,24111,3648476,144432,4173463,True,False,English,2018-12-01
NICKMERCS,243791115,12075,52357,20189,3578888,95375,5378104,True,False,English,2019-08-01
NICKMERCS,232499085,10380,80861,22398,3578888,112167,3995189,True,False,English,2019-05-01
NICKMERCS,217618095,12240,51799,17778,3578888,56595,4629050,True,False,English,2019-10-01
NICKMERCS,211324755,8985,88144,23519,3646527,112547,3742522,True,False,English,2019-06-01
NICKMERCS,193171875,10650,50097,18137,3578888,97140,3547946,True,False,English,2019-07-01
NICKMERCS,178189515,8985,41625,19831,3578888,42254,3037803,True,False,English,2019-09-01
NICKMERCS,169406235,9900,30774,17111,3578888,35303,1789149,True,False,English,2020-02-01
NICKMERCS,162933450,10965,78125,14858,3578888,34996,3446453,True,False,English,2019-12-01
NICKMERCS,161421615,10260,30958,15732,3578888,27522,3721809,True,False,English,2019-11-01
NICKMERCS,144773850,8145,34876,17774,3646527,84851,2403942,True,False,English,2019-02-01
NICKMERCS,122984775,8700,33382,14135,3646527,63943,2323508,True,False,English,2019-03-01
NICKMERCS,118686600,7680,36229,15453,3578888,52791,2148098,True,False,English,2019-04-01
NICKMERCS,114918735,8055,24521,14266,3578888,44046,1567574,True,False,English,2020-01-01
NoWay4u_Sir,133234230,13770,24286,9675,366923,21687,2696385,True,False,German,2020-04-01
NoWay4u_Sir,132416715,13560,18588,9764,371337,9570,2222050,True,False,German,2020-05-01
NoWay4u_Sir,126158805,13035,19370,9677,366923,11405,2154125,True,False,German,2020-01-01
NoWay4u_Sir,110220300,12765,17510,8634,366923,8530,1899048,True,False,German,2019-11-01
NoWay4u_Sir,103133295,11910,18326,8658,366923,6887,1951954,True,False,German,2020-03-01
NoWay4u_Sir,102392685,11475,20125,8922,366923,8585,1749993,True,False,German,2020-02-01
NoWay4u_Sir,94288380,14160,13093,6658,366923,8786,1802237,True,False,German,2019-05-01
NoWay4u_Sir,86840100,10815,18865,8029,366923,8849,1717756,True,False,German,2019-10-01
NoWay4u_Sir,85805625,11490,24200,7467,366923,10848,1615753,True,False,German,2019-04-01
NoWay4u_Sir,85069755,11760,14285,7233,371332,9503,1452636,True,False,German,2019-06-01
NoWay4u_Sir,81492885,11805,14517,6902,371337,11736,1434359,True,False,German,2019-01-01
NoWay4u_Sir,80421405,10980,15742,7323,366923,6408,1344572,True,False,German,2019-12-01
NoWay4u_Sir,74159970,12090,11975,6133,371337,7091,1400027,True,False,German,2019-03-01
NoWay4u_Sir,72499560,10470,11417,6923,371337,6060,1270956,True,False,German,2019-02-01
NoWay4u_Sir,71119935,10140,17665,7013,366923,9126,1444197,True,False,German,2019-08-01
NoWay4u_Sir,62832840,8775,15240,7159,366923,6415,2065823,True,False,German,2019-09-01
NoWay4u_Sir,60629970,10770,13114,5629,366923,6866,1397474,True,False,German,2019-07-01
OgamingLoL,294796095,43335,94753,6802,499436,23298,10377101,True,False,French,2019-10-01
OgamingLoL,167974845,40905,36000,4105,499439,7069,8364216,True,False,French,2020-02-01
OgamingLoL,130344690,41685,62354,3126,499436,5726,6420116,True,False,French,2020-04-01
OgamingLoL,121444950,40545,204491,2994,499439,19132,4298785,True,False,French,2019-11-01
OgamingLoL,118734780,42870,22427,2769,504599,6574,4618749,True,False,French,2019-03-01
OgamingLoL,110179845,42675,34160,2581,499436,6278,6582813,True,False,French,2019-08-01
OgamingLoL,106904745,38670,21621,2764,504599,5826,3440318,True,False,French,2019-02-01
OgamingLoL,100566225,43575,46633,2307,499435,5650,4070499,True,False,French,2019-05-01
OgamingLoL,94887465,42135,19915,2251,504599,5499,2932812,True,False,French,2019-06-01
OgamingLoL,92299620,32115,38763,2873,499435,2804,5487307,True,False,French,2020-03-01
OgamingLoL,84226740,41940,28179,2007,499435,4966,4378134,True,False,French,2019-04-01
OgamingLoL,80969955,38595,25726,2097,504599,7356,2046545,True,False,French,2019-01-01
OgamingLoL,77127315,44205,14643,1744,499436,4062,5031804,True,False,French,2019-07-01
OgamingLoL,74429085,42885,55863,1735,499436,3829,4580191,True,False,French,2019-09-01
Quin69,129754110,15375,17120,8438,515052,13093,1640195,True,True,English,2019-12-01
Quin69,120648735,15255,13907,7908,515052,4703,1433774,True,True,English,2020-01-01
Quin69,116069085,21015,9162,5522,517628,20249,1833855,True,True,English,2019-01-01
Quin69,111297915,19995,12263,5565,517636,9640,1922277,True,True,English,2018-12-01
Quin69,102803370,13080,17054,7859,515052,11713,1958403,True,True,English,2020-02-01
Quin69,98049990,18780,13086,5220,517628,10444,1837085,True,True,English,2019-06-01
Quin69,92143575,16965,24352,5430,515052,10270,2521188,True,True,English,2019-09-01
Quin69,88278510,9915,36742,8903,515052,15456,1676597,True,True,English,2019-11-01
Quin69,81163200,12405,16208,6542,515052,4254,1471854,True,True,English,2020-03-01
Quin69,75216810,17325,10186,4341,517628,7337,1525859,True,True,English,2019-03-01
Quin69,70274655,16155,6798,4349,515052,2123,1135077,True,True,English,2019-07-01
Quin69,63269160,16485,13715,3837,515052,5810,1537417,True,True,English,2019-08-01
riotgames,1386163020,16395,383601,84547,4510950,267165,23482773,True,False,Japanese,2019-10-01
riotgames,765141810,13380,243436,57185,4509458,83264,14678184,True,False,English,2019-03-01
riotgames,701679915,11670,219564,60126,4509458,67263,14145435,True,False,English,2019-02-01
riotgames,693606570,13365,329471,51896,4510950,63126,12374922,True,False,Japanese,2019-08-01
riotgames,659771640,13170,197632,50096,4509458,244322,13377344,True,False,English,2019-06-01
riotgames,613242705,12990,280510,47208,4510650,95789,15028779,True,False,Japanese,2019-05-01
riotgames,521058855,10440,402561,49909,4510650,74270,12201095,True,False,Japanese,2019-04-01
riotgames,446246565,12135,134145,36773,4510950,35310,10055047,True,False,Japanese,2019-07-01
riotgames,375579150,4920,241649,76336,4509458,70166,9118167,True,False,English,2019-01-01
riotgames,347930490,2880,639375,120808,4511282,50142,6381754,True,False,Japanese,2019-11-01
riotgames,284285925,8610,399036,33017,4510950,40459,6945529,True,False,Japanese,2019-09-01
riotgames,144660855,2520,148404,57404,4509458,24002,3629290,True,False,English,2018-12-01
riotgames,97895505,3615,82530,27079,4509458,71203,3527706,True,False,English,2020-05-01
riotgames,86850375,4050,74753,21444,4511282,7588,2232769,True,False,Japanese,2019-12-01
RiotGamesBrazil,185032035,7830,104949,23630,858836,34987,6303231,True,False,Portuguese,2019-10-01
RiotGamesBrazil,131497155,4935,95830,26645,923133,24106,4951811,True,False,Portuguese,2019-06-01
RiotGamesBrazil,121875855,4365,90406,27920,858836,35664,3206815,True,False,Portuguese,2020-04-01
RiotGamesBrazil,95163240,5160,54332,18442,858836,12325,4550621,True,False,Portuguese,2019-07-01
